"","id","clee","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"2840",6989262,"31080315222006561000000000U0","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","35","CALLE","16","CALLE","22","CALLE","31",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",3,"","","","Fijo",20.52707507,-89.32959414,"2019-11"
"2841",4570602,"31080315229000141000000000U2","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","16","CALLE","29","CALLE","18A","CALLE","18A",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",2,"","","","Fijo",20.53071381,-89.3279179,"2010-07"
"2842",4556606,"31080315225000711010000000U0","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","33","CALLE","26","CALLE","24","CALLE","31",NA,"SN","",NA,NA,"","SECTOR","TEKIT","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",23,"9971164836","","","Fijo",20.5302506,-89.33332476,"2014-12"
"2843",4556607,"31080315222003111000000000U7","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","33","CALLE","26","CALLE","24","CALLE","31",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",23,"9971337433","","","Fijo",20.53039307,-89.33394257,"2014-12"
"2844",4556608,"31080315222002901000000000U2","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","26","CALLE","31","CALLE","33","CALLE","24",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",23,"","","","Fijo",20.53099183,-89.3342055,"2014-12"
"2845",4556610,"31080315222002951000000000U7","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","26","CALLE","31","CALLE","33","CALLE","24",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",23,"","","","Fijo",20.53142722,-89.33402146,"2014-12"
"2846",9006318,"31049315222000151000000000U1","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","29","CALLE","20A","CALLE","18","CALLE","27",0,"SN","",NA,0,"","PUEBLO","MAYAPAN","","","",97908,31,"YUCATÁN       ",49,"Mayapán",1,"Mayapán","30",9,"","","","Fijo",20.46532239,-89.21387646,"2019-11"
"2847",4570536,"31080315191000011000000000U9","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","26","CALLE","31","CALLE","29","CALLE","24",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",24,"","","","Fijo",20.53206356,-89.33376556,"2010-07"
"2848",4570531,"31080315229000191000000000U7","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","29","CALLE","26","CALLE","24","CALLE","31",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",24,"","","","Fijo",20.53262738,-89.3329556,"2010-07"
"2849",4556336,"31080315225000841010000000U5","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","9","CALLE","26A","CALLE","26","CALLE","9",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","134",3,"","","","Fijo",20.54289928,-89.33286632,"2014-12"
"2850",4556338,"31080315222003701000000000U5","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","24","CALLE","SIN REFERENCIA","CALLE","NINGUNO","CALLE","NINGUNO",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","149",1,"9994362011","","","Fijo",20.54595996,-89.32797258,"2014-12"
"2851",6988670,"31080315222005331000000000U9","ARMADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18","CALLE","17","CALLE","21","CALLE","20",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",1,"","","","Fijo",20.53576288,-89.32810908,"2019-11"
"2852",4556342,"31080461110001121010000000U7","ARMADO DE GUAYABERAS Y ALFORZADO SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","9","CALLE","26A","CALLE","26","CALLE","NINGUNO",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","134",3,"","","","Fijo",20.54289292,-89.33323327,"2014-12"
"2853",4556648,"31080315225001101010000000U3","ARMADO DE GUAYABERAS Y CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","35","CALLE","31","CALLE","18",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",3,"","","","Fijo",20.53070414,-89.33143886,"2014-12"
"2854",4556632,"31080315222003011000000000U9","ARMADO DE GUAYABERAS Y CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","31","CERRADA","20","CALLE","18","CALLE","35",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",3,"9971254165","","","Fijo",20.53066235,-89.33019743,"2014-12"
"2855",8527792,"31080315222004181000000000U9","ARMADO DE GUAYABERAS Y CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","31","CALLE","29","CALLE","24",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",14,"9991181398","","","Fijo",20.53159401,-89.33141961,"2019-11"
"2857",4564097,"31049315222000141000000000U2","ARMADO DE HUAYAVERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","21A","CALLE","20","CALLE","18","CALLE","19",0,"SN","",NA,0,"","LOCALIDAD","MAYAPAN","","","",97908,31,"YUCATÁN       ",49,"Mayapán",1,"Mayapán","26",1,"9971220280","","","Fijo",20.46939383,-89.21304866,"2014-12"
"2868",4570053,"31080315222000721000000000U6","ARMADO DE PRENDAS D VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18","CALLE","17","CALLE","21","CALLE","20",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",1,"9978240928","","","Fijo",20.53570328,-89.32812971,"2010-07"
"2894",4569465,"31080315222000641000000000U6","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","15","CALLE","26A","CALLE","26","CALLE","13",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",20,"9971124570","","","Fijo",20.53992164,-89.33293001,"2010-07"
"2898",4570052,"31080315222002591000000000U1","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18","CALLE","17","CALLE","21","CALLE","20",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",1,"","","","Fijo",20.53582921,-89.32808705,"2010-07"
"2903",4570726,"31080315222000101000000000U1","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","17","CALLE","15","CALLE","20",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",9,"","","","Fijo",20.53909942,-89.33014278,"2010-07"
"2904",4570728,"31080315222001441000000000U0","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","24","CALLE","15","CALLE","17","CALLE","22",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",22,"9992200538","","","Fijo",20.5387333,-89.33144267,"2010-07"
"2909",4570738,"31080315222001901000000000U3","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","19","CALLE","17","CALLE","24",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",21,"","","","Fijo",20.53760651,-89.33048454,"2010-07"
"2910",4570742,"31080315222001351000000000U1","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","24","CALLE","19","CALLE","17","CALLE","22",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",21,"9979794718","","","Fijo",20.53776507,-89.33151698,"2010-07"
"2913",4570745,"31080315222001921000000000U1","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","6 a 10 personas","CALLE","20","CALLE","19","CALLE","17","CALLE","22",NA,"DOMICILIO CONOCIDO","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",8,"9971011077","","","Fijo",20.53785129,-89.32882774,"2010-07"
"2916",4570752,"31080315222001321000000000U4","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","19","CALLE","17","CALLE","20",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",8,"","","","Fijo",20.53800825,-89.33033652,"2010-07"
"2917",4570668,"31080315222000481000000000U7","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","34","CALLE","33","CALLE","31","CALLE","33",NA,"SN","",NA,NA,"","SECTOR","SAN JUAN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",24,"","","","Fijo",20.53102851,-89.33884337,"2010-07"
"2918",4570713,"31080315222002072001000000U2","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","24","CALLE","NINGUNO","CALLE","13","CALLE","13",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",25,"9991468966","","","Fijo",20.54169899,-89.33019994,"2010-07"
"2919",4556570,"31080315222002521000000000U8","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","30","CALLE","35","CALLE","33","CALLE","32A",NA,"SN","",NA,NA,"","SECTOR","SAN JUAN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",23,"","","","Fijo",20.52838213,-89.3366917,"2014-12"
"2920",4556573,"31080315222003801000000000U3","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","26","CALLE","31","CALLE","33","CALLE","30",NA,"SN","",NA,NA,"","SECTOR","SAN JUAN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",22,"9971213865","","","Fijo",20.53087229,-89.33434679,"2014-12"
"2921",4556596,"31080315222002891000000000U5","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","32A","CALLE","35","CALLE","33","CALLE","34",NA,"SN","",NA,NA,"","SECTOR","SAN JUAN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","168",1,"","","","Fijo",20.52878956,-89.33789964,"2014-12"
"2922",4556211,"31080315222002771000000000U9","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","11","CERRADA","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",NA,"SN","",NA,NA,"","COLONIA","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",30,"","","","Fijo",20.54227076,-89.34081345,"2014-12"
"2924",4556677,"31046315222000062001000000U6","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","20","CALLE","21","CALLE","23","CALLE","18",NA,"SN","",NA,NA,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","43",29,"","","","Fijo",20.47835039,-89.36140694,"2014-12"
"2926",4556190,"31080315222003901000000000U1","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","26A","CALLE","13","CALLE","SIN REFERENCIA","CALLE","28",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",17,"9971241373","","","Fijo",20.54178668,-89.33323182,"2014-12"
"2950",4570763,"31080315222000981000000000U6","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","24","CALLE","21","CALLE","19","CALLE","22",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",20,"","","","Fijo",20.53605669,-89.33165992,"2010-07"
"2952",4570761,"31080315222001911000000000U2","ARMADO DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","NINGUNO","CALLE","19","CALLE","24",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",20,"","","","Fijo",20.53637263,-89.33073665,"2010-07"
"2980",6988597,"31080315222005191000000000U7","ARMADO Y ALFORZADO DE GUAYAERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","15","CALLE","13","CALLE","24",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",23,"","","","Fijo",20.54036546,-89.33001303,"2019-11"
"2982",6988598,"31080315222005201000000000U4","ARMADO Y CORTE DE GUAYABERAS","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","15","CALLE","13","CALLE","24",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",23,"","","","Fijo",20.54018645,-89.33002242,"2019-11"
"2986",4556404,"31080315222002381000000000U7","ARMADOR","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","28","CALLE","25","CALLE","23","CALLE","30",182,"","",NA,NA,"","SECTOR","CENTRO","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",11,"","","","Fijo",20.53515988,-89.33387844,"2014-12"
"2987",4556388,"31080315222003681000000000U9","ARMADOR","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","23","CALLE","30","CALLE","32","CALLE","21",225,"","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",9,"","","","Fijo",20.53549934,-89.33572403,"2014-12"
"2988",4569431,"31080315222003391000000000U5","ARMADOR","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","23","CALLE","30","CALLE","32","CALLE","21",0,"SN","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",9,"9971079605","","","Fijo",20.53532915,-89.33473663,"2010-07"
"2989",4569428,"31080315222000601000000000U0","ARMADOR","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","30","CALLE","21","CALLE","23","CALLE","32",0,"SN","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",9,"","","","Fijo",20.53617498,-89.33454576,"2010-07"
"2990",4556386,"31080315222002431000000000U0","ARMADOR","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","23","CALLE","30","CALLE","32","CALLE","21",215,"","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",9,"9971101690","","","Fijo",20.53533316,-89.33478892,"2014-12"
"2996",4570520,"31080315225000381010000000U2","ARMADOR DE CAMISA CASUAL SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","24","CALLE","29","CALLE","27","CALLE","26",NA,"SN","",NA,NA,"","SECTOR","CENTRO","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",25,"9971138786","","","Fijo",20.53306737,-89.33247791,"2010-07"
"2997",4556496,"31080315222003691000000000U8","ARMADOR DE CAMISA Y PANTALON SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","27","CALLE","18","CALLE","20","CALLE","29",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",6,"9971381627","","","Fijo",20.53256197,-89.3292924,"2014-12"
"2998",6989067,"31080315222005941000000000U5","ARMADOR DE CAMISAS CASUAL SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","16","CALLE","29","CALLE","27","CALLE","27",204,"","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",8,"","","","Fijo",20.53242413,-89.32812477,"2019-11"
"2999",6988873,"31080315222005521000000000U5","ARMADOR DE CAMISAS CASUAL SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","25","CALLE","22","CALLE","20","CALLE","27",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",17,"9971003327","","","Fijo",20.53376092,-89.3307726,"2019-11"
"3000",6989070,"31080315222005971000000000U2","ARMADOR DE CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","14","CALLE","28","CALLE","29","CALLE","16",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",9,"9971112009","","","Fijo",20.53100928,-89.32556908,"2019-11"
"3001",6989008,"31080315222005801000000000U1","ARMADOR DE CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","27","CALLE","14","CALLE","16","CALLE","29",148,"","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",8,"","","","Fijo",20.53276379,-89.32707041,"2019-11"
"3002",6989006,"31080315222005791000000000U4","ARMADOR DE CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","16","CALLE","29","CALLE","27","CALLE","18",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",7,"9995487153","","","Fijo",20.53194223,-89.32819076,"2019-11"
"3003",4556445,"31080315222003711000000000U4","ARMADOR DE CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18","CALLE","29","CALLE","27","CALLE","16",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",7,"9971426000","","","Fijo",20.53213205,-89.3288737,"2014-12"
"3004",6988874,"31080315222005531000000000U4","ARMADOR DE CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","25","CALLE","22","CALLE","20","CALLE","27",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",17,"","","","Fijo",20.53374894,-89.33071296,"2019-11"
"3005",6989130,"31080315222006181000000000U7","ARMADOR DE CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","20","CALLE","18A","CALLE","31","CALLE","18",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",1,"","","","Fijo",20.53148684,-89.33029303,"2019-11"
"3006",6989068,"31080315222005951000000000U4","ARMADOR DE CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","27","CALLE","14","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","29",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",19,"","","","Fijo",20.533651,-89.3224783,"2019-11"
"3007",4570573,"31080315225000591010000000U6","ARMADOR DE CAMISAS Y BLUSAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18","CALLE","29","CALLE","27","CALLE","20",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",6,"","","","Fijo",20.53227843,-89.32891371,"2010-07"
"3008",4570555,"31080315222001151000000000U5","ARMADOR DE CAMISAS Y BLUSAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18A","CALLE","18","CALLE","20","CALLE","31",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",1,"9971216960","","","Fijo",20.53176077,-89.33008241,"2010-07"
"3009",4569566,"31080315222003401000000000U2","ARMADOR DE DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","30","CALLE","21","CALLE","19","CALLE","28",0,"SN","",NA,0,"","COLONIA","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",13,"9971392136","","","Fijo",20.53722645,-89.33495204,"2010-07"
"3011",8285417,"31080315222004651000000000U1","ARMADOR DE GUAYABERA","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","25","CALLE","23","CALLE","20",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",16,"","","","Fijo",20.53415081,-89.33101319,"2019-11"
"3012",4570479,"31080315225000271000000000U5","ARMADOR DE GUAYABERA SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","25","CALLE","22","CALLE","20","CALLE","27",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",17,"","","","Fijo",20.53367827,-89.33039118,"2010-07"
"3013",6988943,"31080315222005671000000000U8","ARMADOR DE GUAYABERA SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","20","CALLE","29","CALLE","27","CALLE","29",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",6,"9971135255","","","Fijo",20.5322013,-89.33017861,"2019-11"
"3014",6988938,"31080315222005641000000000U1","ARMADOR DE GUAYABERA SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","27","CALLE","18","CALLE","20","CALLE","29",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",6,"","","","Fijo",20.53269995,-89.32984668,"2019-11"
"3015",4570660,"31080811499000251000000000U7","ARMADOR DE GUAYABERAS","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","25","CALLE","22","CALLE","24","CALLE","27",194,"","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",16,"9971401775","","","Fijo",20.53394625,-89.33167504,"2010-07"
"3016",9363238,"31080315222007211000000000U1","ARMADOR DE GUAYABERAS","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","33","CALLE","32A","CALLE","30","CALLE","35",NA,"SN","",NA,NA,"","PUEBLO","TEKIT","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",23,"","","","Fijo",20.52923802,-89.33705264,"2021-05"
"3017",6988801,"31080315222005471000000000U3","ARMADOR DE GUAYABERAS","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","25","CALLE","20","CALLE","18","CALLE","23",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",15,"9971072364","","","Fijo",20.53350946,-89.32935033,"2019-11"
"3018",4556547,"31080315222001461000000000U8","ARMADOR DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","25","CALLE","22","CALLE","26","CALLE","23",0,"SN","",NA,0,"","SECTOR","CENTRO","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",17,"","","","Fijo",20.53401306,-89.33174334,"2010-07"
"3019",6989062,"31080315222005911000000000U8","ARMADOR DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","27","CALLE","14","CALLE","16","CALLE","29",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",8,"9971417109","","","Fijo",20.53285847,-89.32498794,"2019-11"
"3020",6989072,"31080315222005981000000000U1","ARMADOR DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","28","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","14","CALLE","29",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",20,"9971346879","","","Fijo",20.52956589,-89.3258161,"2019-11"
"3021",4570554,"31080315222001681000000000U1","ARMADOR DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18A","CALLE","18","CALLE","20","CALLE","31",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",1,"","","","Fijo",20.53186564,-89.33015842,"2010-07"
